id,host_listings_count,latitude,longitude,accommodates,bathrooms,price,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,maximum_minimum_nights,minimum_maximum_nights,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,restaurants,bars,cafes,universities,cta,time_to_cta_minutes
36699522,10,41.78369,-87.61294000000002,2,2.0,55.0,150.0,9.0,9.0,2,8,3,8,0,0,3,3,4.0,0.0,3.0,1.0,2.0,7.5
36704713,1,41.9078,-87.67208000000002,1,1.0,48.0,0.0,25.0,100.0,1,1125,1,1125,29,38,4,4,122.0,36.0,36.0,0.0,2.0,7.43
36711170,0,41.88306,-87.62576999999996,8,2.0,314.0,0.0,120.0,20.0,2,1125,2,1125,28,295,25,25,254.0,77.0,96.0,5.0,16.0,0.54
36727196,1,41.77981,-87.59427,6,1.0,99.0,0.0,75.0,0.0,2,1125,2,1125,25,170,40,40,2.0,1.0,2.0,3.0,1.0,17.26
36729228,0,41.98676,-87.66263000000002,2,1.5,41.0,0.0,20.0,0.0,1,30,1,30,0,4,48,48,33.0,14.0,19.0,0.0,4.0,7.06
36732745,2,41.913779999999996,-87.6385,2,1.0,98.0,500.0,50.0,50.0,2,1125,2,1125,28,85,7,7,84.0,32.0,16.0,0.0,2.0,4.68
36735793,2,41.89495,-87.62986,3,1.0,150.0,2000.0,80.0,100.0,21,1125,21,1125,27,177,14,14,311.0,104.0,108.0,5.0,4.0,3.92
36762637,0,41.89843,-87.66803,5,1.0,84.0,250.0,79.0,25.0,4,1125,4,1125,0,280,34,34,104.0,31.0,26.0,0.0,1.0,11.5
36766917,3,41.76229,-87.62908,2,1.0,60.0,0.0,20.0,10.0,1,28,1,28,30,56,10,10,4.0,1.0,0.0,0.0,1.0,12.57
36772374,1,41.96185,-87.73313,5,1.0,120.0,0.0,115.0,10.0,2,90,2,1125,23,32,6,6,8.0,11.0,4.0,0.0,2.0,14.14
36772591,1,41.807140000000004,-87.60493000000002,4,1.0,110.0,200.0,60.0,20.0,2,1125,2,1125,29,179,8,8,7.0,1.0,2.0,0.0,0.0,19.11
36791309,1,41.942840000000004,-87.80244,5,1.0,61.0,0.0,15.0,20.0,1,8,1,1125,0,0,72,72,2.0,3.0,0.0,0.0,,
36796742,1,41.9231,-87.71647,6,1.0,63.0,250.0,79.0,25.0,3,1125,3,1125,19,345,27,27,55.0,21.0,9.0,0.0,1.0,17.2
36802667,2,41.88408,-87.63282,4,1.0,400.0,0.0,60.0,0.0,2,1125,2,1125,30,90,0,0,313.0,95.0,116.0,5.0,16.0,2.87
36804964,2,41.99626,-87.66785,6,1.0,174.0,500.0,84.0,25.0,3,20,3,20,28,336,7,7,28.0,12.0,16.0,0.0,3.0,12.22
36805518,0,41.91715,-87.71235,2,1.0,66.0,0.0,12.0,5.0,1,5,1,5,0,0,4,4,45.0,18.0,5.0,0.0,,
36807108,0,41.83399,-87.62207,5,2.0,95.0,500.0,100.0,25.0,3,1125,3,1125,30,165,14,14,6.0,3.0,5.0,1.0,2.0,8.07
36808735,0,41.846509999999995,-87.69591,8,1.0,50.0,300.0,30.0,15.0,1,29,1,29,30,173,29,29,9.0,0.0,1.0,0.0,3.0,15.29
36810181,1,41.91922,-87.71802,2,1.0,80.0,0.0,50.0,0.0,3,1125,3,1125,29,115,30,30,36.0,16.0,5.0,0.0,,
36814026,0,41.97198,-87.7188,2,1.0,40.0,0.0,15.0,0.0,1,5,1,5,0,102,2,2,9.0,1.0,4.0,1.0,2.0,10.92
36832082,2,41.92165,-87.63811,6,2.0,235.0,200.0,110.0,25.0,1,1125,7,1125,5,289,27,27,74.0,35.0,19.0,1.0,0.0,16.52
36832360,1420,41.86493,-87.62465999999998,2,1.0,171.0,0.0,250.0,0.0,30,1125,730,1125,0,326,0,0,33.0,17.0,16.0,0.0,1.0,6.39
36832541,1420,41.87679,-87.64761999999996,2,1.0,110.0,0.0,250.0,0.0,30,1125,730,1125,0,265,0,0,138.0,29.0,45.0,1.0,4.0,4.04
36832582,1420,41.87149,-87.62472,2,1.0,163.0,0.0,250.0,0.0,30,1125,730,1125,0,326,0,0,67.0,21.0,39.0,3.0,8.0,6.45
36832640,1420,41.87149,-87.62472,2,1.0,133.0,0.0,250.0,0.0,30,1125,730,1125,22,357,0,0,67.0,21.0,39.0,3.0,8.0,6.45
36832699,1420,41.87149,-87.62472,2,1.0,142.0,0.0,250.0,0.0,30,1125,730,1125,0,293,0,0,67.0,21.0,39.0,3.0,8.0,6.45
36832741,1420,41.87149,-87.62472,2,1.0,49.0,0.0,250.0,0.0,30,1125,730,1125,30,365,0,0,67.0,21.0,39.0,3.0,8.0,6.45
36832790,1420,41.87149,-87.62472,2,1.0,163.0,0.0,250.0,0.0,30,1125,730,1125,0,265,0,0,67.0,21.0,39.0,3.0,8.0,6.45
36832846,1420,41.87149,-87.62472,4,2.0,103.0,0.0,300.0,0.0,30,1125,730,1125,30,365,0,0,67.0,21.0,39.0,3.0,8.0,6.45
36834374,3,41.94143,-87.65292,2,1.0,100.0,0.0,24.0,0.0,1,1125,7,1125,21,44,9,9,137.0,88.0,37.0,0.0,5.0,2.28
36837780,8,41.91275,-87.68594,14,2.0,299.0,600.0,150.0,0.0,1,1125,2,1125,24,99,23,23,90.0,31.0,21.0,0.0,2.0,8.01
36842824,0,41.89294,-87.67673,2,1.0,65.0,0.0,0.0,0.0,1,4,1,4,0,0,13,13,52.0,30.0,15.0,0.0,1.0,20.52
36845535,2,41.950520000000004,-87.65406999999998,2,1.0,85.0,0.0,0.0,0.0,1,3,1,3,28,85,15,15,70.0,58.0,19.0,0.0,3.0,3.86
36847332,0,41.8949,-87.62929,4,1.5,87.0,500.0,79.0,0.0,32,1125,32,1125,0,265,1,1,313.0,105.0,109.0,5.0,4.0,3.61
36870884,10,41.8851,-87.65222,12,2.0,269.0,500.0,149.0,25.0,2,999,2,999,14,276,12,12,181.0,41.0,37.0,0.0,3.0,1.2
36871691,10,41.88664,-87.65164,12,2.0,299.0,500.0,149.0,25.0,2,999,2,999,13,273,19,19,183.0,41.0,34.0,0.0,3.0,2.51
36876299,0,41.91254,-87.69382,1,1.0,40.0,0.0,0.0,0.0,30,1125,30,1125,29,179,1,1,43.0,11.0,12.0,0.0,1.0,13.44
36878085,0,41.8956,-87.62569,2,1.0,115.0,250.0,49.0,25.0,32,1125,32,1125,30,270,1,1,296.0,102.0,111.0,4.0,4.0,4.31
36878985,0,41.88702,-87.6506,3,1.0,172.0,0.0,130.0,0.0,3,1125,3,1125,0,0,16,16,176.0,44.0,36.0,0.0,3.0,2.67
36879372,3,41.83283,-87.62001,5,1.0,150.0,0.0,65.0,0.0,2,1125,2,1125,30,90,0,0,3.0,1.0,3.0,1.0,2.0,12.66
36885584,81,41.88945,-87.6346,2,1.0,140.0,0.0,100.0,0.0,31,1125,31,1125,30,365,0,0,358.0,103.0,108.0,4.0,11.0,3.99
36892594,7,41.88556,-87.61679000000002,8,2.5,344.0,0.0,179.0,87.0,3,999,10,999,23,126,17,17,164.0,54.0,74.0,2.0,7.0,12.64
36899300,0,41.94965,-87.76244,2,1.0,90.0,0.0,30.0,0.0,1,30,1,1125,7,7,24,24,5.0,4.0,3.0,0.0,0.0,34.87
36899692,0,41.975609999999996,-87.72074,8,2.0,59.0,200.0,75.0,15.0,1,27,1,1125,0,0,15,15,7.0,2.0,5.0,1.0,1.0,17.46
36901619,8,41.89075,-87.67085,5,1.0,130.0,250.0,17.0,20.0,14,1125,14,1125,0,48,6,6,62.0,27.0,10.0,0.0,1.0,11.68
36908453,36,41.85514000000001,-87.62201,5,1.0,144.0,200.0,80.0,10.0,2,1125,4,1125,30,91,25,25,30.0,16.0,10.0,0.0,2.0,7.28
36909168,36,41.85371,-87.62301,6,1.0,115.0,150.0,90.0,10.0,2,1125,4,1125,30,92,25,25,35.0,15.0,12.0,0.0,2.0,7.37
36910291,2,41.93789,-87.72819,2,1.0,45.0,0.0,7.0,9.0,2,30,2,30,13,163,20,20,18.0,19.0,4.0,0.0,,
36912569,1,41.89813,-87.69572,1,1.0,30.0,0.0,0.0,0.0,1,10,1,1125,29,89,38,38,27.0,15.0,9.0,0.0,0.0,29.82
36912962,10,41.88749,-87.65276999999998,24,4.0,579.0,1000.0,299.0,25.0,2,1125,2,1125,5,256,13,13,170.0,39.0,35.0,0.0,4.0,3.91
36915145,1,41.89589,-87.66175,2,1.0,58.0,0.0,30.0,0.0,1,1125,1,1125,0,0,28,28,71.0,27.0,18.0,0.0,2.0,6.93
36920984,10,41.783409999999996,-87.61233,2,2.0,55.0,100.0,18.0,13.0,2,7,4,7,0,0,9,9,4.0,0.0,3.0,3.0,2.0,7.69
36933384,0,41.864509999999996,-87.62474,5,1.0,300.0,0.0,0.0,0.0,3,10,3,10,0,0,0,0,32.0,17.0,16.0,0.0,1.0,6.69
36942741,1,41.99118,-87.67075,2,1.0,50.0,0.0,10.0,0.0,1,1125,1,1125,0,49,19,19,23.0,10.0,11.0,0.0,3.0,13.58
36942847,1,41.89594,-87.70166,2,1.0,60.0,0.0,0.0,10.0,2,14,2,14,25,242,15,15,14.0,9.0,6.0,0.0,0.0,20.49
36942853,1,41.79084,-87.6161,3,1.0,85.0,250.0,20.0,20.0,3,1125,3,1125,28,178,2,2,1.0,1.0,3.0,0.0,1.0,10.48
36944769,7,41.88047,-87.63749,2,1.5,10.0,0.0,0.0,0.0,1,15,1,15,8,8,14,14,267.0,65.0,86.0,4.0,16.0,6.21
36967703,2,41.74671,-87.64834,2,1.5,100.0,0.0,0.0,0.0,1,1125,1,1125,29,179,0,0,2.0,0.0,0.0,0.0,0.0,26.4
36970677,0,41.910759999999996,-87.63818,10,2.0,599.0,250.0,150.0,0.0,1,1125,1,1125,25,294,51,51,92.0,40.0,17.0,0.0,3.0,1.42
36977062,1,41.7809,-87.60321,2,1.0,75.0,250.0,15.0,30.0,2,1125,2,1125,28,178,3,3,2.0,1.0,5.0,2.0,1.0,3.38
36977673,0,41.93461,-87.70336999999998,2,1.0,39.0,0.0,39.0,19.0,14,1125,14,1125,0,0,13,13,62.0,22.0,10.0,1.0,2.0,11.75
36977890,0,41.965309999999995,-87.70409000000002,2,1.0,80.0,0.0,30.0,20.0,3,60,3,1125,29,84,8,8,11.0,9.0,9.0,0.0,4.0,3.07
36984735,13,42.00909,-87.6624,4,1.0,69.0,0.0,20.0,50.0,1,1125,1,1125,30,346,14,14,29.0,11.0,11.0,0.0,3.0,4.76
36987726,18,41.78357000000001,-87.60778,2,1.0,40.0,250.0,100.0,5.0,32,1125,32,1125,0,306,1,1,5.0,0.0,9.0,3.0,2.0,6.07
36999445,3,41.80852,-87.6089,10,1.0,230.0,0.0,75.0,0.0,1,1125,1,1125,30,365,3,3,3.0,2.0,4.0,0.0,3.0,14.83
37004668,2,41.99771,-87.79451999999998,4,1.0,100.0,500.0,60.0,30.0,3,28,3,28,21,69,4,4,2.0,4.0,1.0,0.0,0.0,32.35
37005063,0,41.96403,-87.73599,6,2.0,299.0,0.0,125.0,0.0,2,1125,2,1125,0,0,1,1,3.0,9.0,1.0,0.0,1.0,11.97
37010824,4,41.93005,-87.64556999999998,6,1.0,65.0,0.0,10.0,45.0,1,35,1,35,30,90,2,2,98.0,51.0,33.0,2.0,3.0,13.46
37016946,1,41.90213,-87.63069,1,1.0,75.0,0.0,0.0,0.0,1,1125,1,1125,0,0,1,1,174.0,55.0,66.0,3.0,3.0,3.04
37023923,5,41.95267,-87.7193,2,1.0,179.0,250.0,39.0,0.0,1,29,1,29,0,158,3,3,17.0,16.0,3.0,0.0,2.0,10.91
37042857,1420,41.88545,-87.64298000000002,2,1.0,113.0,0.0,250.0,0.0,30,1125,730,1125,2,305,0,0,271.0,79.0,73.0,1.0,8.0,1.29
37045432,30,41.887029999999996,-87.62425999999998,5,2.0,219.0,0.0,120.0,0.0,6,365,6,365,30,326,2,2,329.0,98.0,122.0,3.0,13.0,5.99
37049582,0,41.923159999999996,-87.65536999999998,8,1.0,400.0,500.0,115.0,25.0,2,1125,3,1125,0,0,18,18,81.0,43.0,19.0,2.0,2.0,5.48
37049969,5,41.952,-87.71937,2,2.0,139.0,150.0,35.0,0.0,1,28,1,28,0,58,6,6,13.0,16.0,2.0,0.0,2.0,10.33
37051517,82,41.88002,-87.63604000000002,2,1.0,10.0,0.0,0.0,0.0,1,31,1,1125,26,305,47,47,245.0,61.0,90.0,5.0,16.0,3.99
37052017,82,41.87746,-87.63585,2,1.5,10.0,0.0,0.0,0.0,1,31,1,1125,30,309,53,53,202.0,51.0,84.0,4.0,15.0,3.66
37053533,2,41.69451,-87.66487,6,1.5,130.0,0.0,85.0,20.0,2,28,2,1125,27,87,17,17,0.0,0.0,3.0,0.0,,
37056001,57,41.98955,-87.66157,4,1.0,99.0,500.0,75.0,0.0,2,1125,4,1125,18,57,22,22,25.0,10.0,16.0,0.0,3.0,3.45
37056214,5,41.953559999999996,-87.7202,14,3.0,795.0,1500.0,350.0,0.0,2,29,2,29,30,348,2,2,16.0,13.0,4.0,0.0,2.0,10.81
37057538,0,41.91635,-87.65258,4,2.0,200.0,350.0,100.0,0.0,2,5,2,5,0,0,2,2,79.0,30.0,17.0,2.0,3.0,3.57
37058637,26,41.91643,-87.68204,16,3.0,450.0,275.0,275.0,0.0,1,1125,1,1125,1,5,17,17,98.0,37.0,21.0,0.0,2.0,8.42
37061319,2,41.86786,-87.62668000000002,4,1.0,199.0,250.0,75.0,25.0,2,1125,2,1125,23,124,28,28,41.0,19.0,18.0,2.0,4.0,1.46
37074749,1420,41.8989,-87.62796999999998,4,2.0,205.0,0.0,300.0,0.0,30,1125,730,1125,0,166,0,0,242.0,80.0,92.0,3.0,3.0,3.0
37075906,0,41.84675,-87.728,3,1.0,80.0,200.0,35.0,5.0,28,1125,28,1125,8,274,2,2,2.0,2.0,1.0,0.0,2.0,15.0
37075928,0,41.84669,-87.72636999999996,4,1.0,55.0,200.0,35.0,5.0,28,1125,28,1125,7,342,0,0,2.0,3.0,1.0,0.0,3.0,13.51
37078916,0,41.89205,-87.69227,8,3.5,199.0,500.0,139.0,0.0,4,350,4,1125,30,357,18,18,24.0,18.0,8.0,0.0,1.0,34.27
37081706,58,41.90938,-87.67412,5,1.0,26.0,200.0,78.0,34.0,1,1125,7,1125,23,90,51,51,130.0,38.0,37.0,0.0,2.0,4.57
37082012,769,41.87203,-87.62361,4,1.0,116.0,400.0,95.0,5.0,4,1125,4,4,30,334,15,15,73.0,20.0,38.0,3.0,9.0,7.04
37082054,58,41.80186,-87.59143,5,1.0,23.0,200.0,78.0,34.0,1,1125,7,1125,30,126,44,44,35.0,7.0,7.0,3.0,0.0,32.16
37083404,1,41.94093,-87.73816,4,1.0,84.0,0.0,20.0,10.0,2,1125,2,1125,0,143,6,6,10.0,9.0,2.0,0.0,0.0,25.9
37087610,1,41.85714,-87.70662,3,1.0,85.0,0.0,5.0,25.0,1,4,1,4,0,0,4,4,1.0,0.0,1.0,0.0,3.0,6.69
37088421,769,41.87055,-87.62528,2,1.0,102.0,400.0,70.0,5.0,4,1125,4,4,29,339,39,39,54.0,20.0,30.0,3.0,8.0,6.1
37089579,769,41.870309999999996,-87.6236,4,1.0,136.0,400.0,95.0,5.0,4,1125,4,4,28,338,67,67,50.0,21.0,27.0,3.0,7.0,7.01
37089756,769,41.87174,-87.62525,6,2.0,143.0,400.0,125.0,5.0,4,1125,4,4,15,325,42,42,70.0,20.0,40.0,3.0,9.0,5.74
37091430,0,41.85695,-87.68516,5,2.0,98.0,1500.0,75.0,15.0,1,1125,1,1125,29,297,23,23,8.0,4.0,1.0,0.0,3.0,9.5
37091876,1,41.83059,-87.69453,2,1.0,65.0,0.0,0.0,0.0,1,1125,1,1125,11,46,7,7,2.0,1.0,0.0,0.0,0.0,18.92
37096987,1,41.90958,-87.67557,2,1.0,110.0,0.0,75.0,40.0,2,16,2,16,0,0,6,6,133.0,38.0,35.0,0.0,3.0,3.41
37099236,769,41.87053,-87.62361,6,2.0,152.0,400.0,125.0,5.0,4,1125,4,4,30,340,10,10,53.0,20.0,28.0,3.0,7.0,6.76
37104376,769,41.87083,-87.62413000000002,4,1.0,152.0,400.0,95.0,5.0,4,1125,4,4,15,323,23,23,60.0,21.0,34.0,3.0,8.0,7.13
37107126,769,41.87184,-87.62375,4,1.0,114.0,400.0,95.0,5.0,4,1125,4,4,30,340,25,25,71.0,20.0,38.0,3.0,9.0,7.05
37107960,1420,41.8989,-87.62796999999998,2,1.0,117.0,0.0,250.0,0.0,30,1125,730,1125,0,327,0,0,242.0,80.0,92.0,3.0,3.0,3.0
37109075,769,41.872659999999996,-87.62541,6,2.0,152.0,400.0,125.0,5.0,4,1125,4,4,28,338,60,60,85.0,20.0,44.0,3.0,9.0,3.99
37111652,0,41.88156,-87.65298,6,2.0,200.0,250.0,125.0,50.0,2,1125,2,1125,27,131,15,15,161.0,33.0,32.0,0.0,4.0,6.68
37113529,1,41.8924,-87.67973,7,1.0,56.0,250.0,109.0,25.0,3,1125,3,1125,30,360,16,16,44.0,29.0,13.0,0.0,0.0,22.41
37114287,769,41.870709999999995,-87.62391,6,2.0,142.0,400.0,125.0,5.0,4,1125,4,4,30,340,27,27,57.0,20.0,32.0,3.0,8.0,6.98
37116111,3,41.9055,-87.66385,12,3.0,295.0,0.0,95.0,0.0,3,360,3,1125,28,306,8,8,72.0,22.0,25.0,0.0,1.0,6.15
37119907,1,41.97509,-87.84389,6,2.0,200.0,0.0,75.0,10.0,1,1125,1,1125,30,362,17,17,1.0,2.0,0.0,0.0,0.0,20.73
37120023,0,41.934059999999995,-87.66348,12,4.5,800.0,0.0,150.0,0.0,3,1125,3,1125,0,0,4,4,61.0,42.0,18.0,0.0,4.0,13.02
37120060,1,41.9913,-87.66265,2,1.0,29.0,100.0,25.0,0.0,30,365,30,1125,8,271,5,5,25.0,10.0,16.0,0.0,3.0,5.77
37123109,0,41.87524000000001,-87.62925,4,1.0,525.0,0.0,0.0,0.0,4,4,4,4,30,365,0,0,124.0,32.0,67.0,3.0,13.0,2.69
37125253,2,41.87485,-87.62937,3,1.0,157.0,350.0,75.0,0.0,2,1125,2,1125,16,126,31,31,119.0,30.0,64.0,3.0,13.0,2.18
37125424,2,41.887229999999995,-87.6445,3,1.0,250.0,400.0,95.0,80.0,3,90,3,1125,30,153,6,6,237.0,67.0,67.0,1.0,7.0,4.48
37132825,0,42.00525,-87.66712,2,1.0,149.0,0.0,75.0,10.0,2,1125,2,1125,29,89,1,1,33.0,13.0,15.0,0.0,2.0,7.33
37141549,1,41.90296,-87.69078,6,1.0,130.0,0.0,40.0,0.0,2,1125,2,1125,0,0,7,7,48.0,21.0,13.0,0.0,,
37142836,4,41.9335,-87.72312,4,1.0,80.0,0.0,100.0,40.0,4,60,4,1125,30,192,2,2,24.0,14.0,5.0,0.0,1.0,15.92
37143579,0,41.93023,-87.66195,3,1.0,83.0,0.0,0.0,0.0,2,1125,2,1125,0,117,5,5,61.0,37.0,21.0,1.0,3.0,11.33
37143855,3,41.77533,-87.59419,2,1.0,47.0,0.0,20.0,8.0,1,21,3,1125,0,111,27,27,2.0,0.0,1.0,0.0,1.0,18.91
37145360,0,41.88463,-87.63575,4,1.0,500.0,0.0,0.0,0.0,2,2,2,2,30,365,0,0,338.0,104.0,114.0,5.0,16.0,4.57
37145404,0,41.936609999999995,-87.69646,2,1.0,57.0,0.0,30.0,0.0,1,100,1,100,0,0,2,2,46.0,22.0,9.0,1.0,1.0,22.07
37146503,1,41.81224,-87.60184,5,1.0,110.0,250.0,90.0,0.0,1,1125,1,1125,11,66,1,1,1.0,1.0,3.0,0.0,0.0,22.56
37149589,1,41.96151,-87.70393,4,1.0,75.0,0.0,75.0,25.0,2,60,2,60,0,274,12,12,18.0,16.0,9.0,0.0,4.0,7.69
37149805,35,41.95308,-87.65159,7,2.0,120.0,300.0,80.0,10.0,1,365,7,365,30,120,20,20,38.0,42.0,12.0,0.0,2.0,6.05
37150695,35,41.95308,-87.65159,7,2.0,120.0,300.0,80.0,10.0,1,365,7,365,30,120,35,35,38.0,42.0,12.0,0.0,2.0,6.05
37150866,4,41.80383,-87.60882,2,1.0,42.0,0.0,25.0,10.0,1,5,1,5,30,179,8,8,7.0,2.0,4.0,1.0,3.0,11.79
37151701,35,41.95308,-87.65159,7,2.0,120.0,300.0,80.0,10.0,1,365,7,365,30,120,35,35,38.0,42.0,12.0,0.0,2.0,6.05
37151855,0,41.8986,-87.69713,2,1.0,95.0,0.0,0.0,0.0,1,1125,1,1125,0,0,0,0,25.0,15.0,8.0,0.0,0.0,28.59
37155635,35,41.95308,-87.65159,7,2.0,120.0,300.0,80.0,10.0,1,365,7,365,3,87,24,24,38.0,42.0,12.0,0.0,2.0,6.05
37155897,35,41.95308,-87.65159,7,2.0,120.0,300.0,80.0,10.0,1,365,7,365,30,120,16,16,38.0,42.0,12.0,0.0,2.0,6.05
37157210,5,41.74562,-87.70373000000002,6,1.0,115.0,500.0,100.0,0.0,2,1125,2,1125,29,355,12,12,0.0,1.0,0.0,0.0,,
37159021,5,41.74412,-87.70151,2,1.0,78.0,500.0,75.0,0.0,2,1125,2,1125,29,364,5,5,0.0,1.0,0.0,0.0,,
37160407,0,41.939479999999996,-87.71063000000002,2,1.0,100.0,0.0,0.0,0.0,1,3,1,3,0,0,5,5,38.0,22.0,4.0,0.0,2.0,2.74
37172604,1,41.85589,-87.66237,6,1.0,165.0,0.0,0.0,0.0,1,1125,1,1125,26,351,43,43,24.0,7.0,12.0,0.0,1.0,9.41
37188303,9,41.863170000000004,-87.64335,3,1.0,249.0,200.0,50.0,0.0,1,1125,1,1125,0,0,2,2,27.0,4.0,10.0,1.0,0.0,20.21
37198925,0,41.88718,-87.64582,5,2.0,69.0,250.0,79.0,24.0,4,1125,4,1125,23,324,19,19,218.0,62.0,63.0,0.0,6.0,5.64
37201923,1,41.89967,-87.70761999999998,2,1.0,30.0,100.0,15.0,15.0,1,10,1,10,29,358,6,6,8.0,6.0,6.0,0.0,0.0,25.21
37202831,0,42.01094000000001,-87.6686,2,1.0,55.0,0.0,10.0,10.0,2,7,2,1125,30,261,13,13,32.0,13.0,10.0,0.0,3.0,5.55
37208183,0,41.92245,-87.64186,2,1.0,125.0,0.0,0.0,0.0,1,3,1,3,0,0,6,6,88.0,39.0,27.0,1.0,2.0,14.2
37212285,7,41.87882000000001,-87.63271999999998,3,1.5,10.0,0.0,0.0,0.0,1,15,1,15,6,6,23,23,193.0,50.0,85.0,4.0,15.0,3.28
37214052,2,41.90292,-87.71029,2,1.5,55.0,0.0,15.0,15.0,2,4,2,1125,0,0,8,8,9.0,4.0,3.0,0.0,0.0,29.8
37215644,58,41.80127,-87.58988000000002,5,1.0,23.0,200.0,78.0,34.0,1,1125,7,1125,21,117,32,32,35.0,7.0,8.0,3.0,0.0,32.48
37216227,2,41.9001,-87.68803,3,1.0,109.0,250.0,0.0,50.0,1,5,2,5,0,0,6,6,53.0,27.0,16.0,0.0,,
37216411,0,41.93631,-87.7083,8,2.0,195.0,350.0,109.0,15.0,1,1125,2,1125,30,215,31,31,60.0,28.0,10.0,0.0,2.0,9.84
37245075,2,41.983259999999994,-87.65802,4,1.0,99.0,0.0,10.0,10.0,2,1125,2,1125,0,0,10,10,32.0,12.0,16.0,0.0,3.0,1.32
37247538,0,41.91706,-87.70053,4,3.0,249.0,0.0,100.0,0.0,2,21,2,21,8,10,2,2,62.0,25.0,15.0,0.0,1.0,10.0
37248792,34,41.88759,-87.61898000000002,4,1.0,148.0,0.0,120.0,0.0,30,1125,30,1125,30,365,0,0,229.0,67.0,94.0,2.0,8.0,11.93
37251446,1,41.8581,-87.64224,5,1.0,96.0,2000.0,125.0,0.0,3,1125,3,1125,25,79,18,18,42.0,9.0,10.0,0.0,1.0,18.69
37252888,769,41.87257,-87.62536,4,1.0,98.0,400.0,80.0,5.0,4,1125,4,4,30,340,36,36,83.0,20.0,44.0,3.0,9.0,4.11
37252894,1,41.92586,-87.65645,8,1.5,94.0,0.0,80.0,50.0,1,1125,2,1125,30,56,28,28,98.0,54.0,27.0,2.0,3.0,4.16
37258453,1,41.90787,-87.67262,4,2.0,150.0,0.0,40.0,40.0,2,1125,2,1125,0,2,13,13,122.0,36.0,36.0,0.0,2.0,7.02
37258833,26,41.93058,-87.65142,14,2.0,450.0,0.0,225.0,0.0,1,1125,1,1125,0,0,31,31,105.0,60.0,35.0,2.0,3.0,4.43
37258884,1,41.97443,-87.6619,4,1.0,118.0,0.0,25.0,20.0,1,3,1,3,0,0,6,6,60.0,19.0,18.0,0.0,3.0,5.06
37260522,0,41.81599,-87.61176,2,1.0,50.0,0.0,20.0,20.0,1,30,1,30,22,82,32,32,2.0,2.0,4.0,0.0,3.0,10.88
37272774,1420,41.88347,-87.6506,2,1.0,133.0,0.0,250.0,0.0,30,1125,730,1125,0,323,0,0,185.0,44.0,40.0,0.0,5.0,3.67
37280927,1,41.87449,-87.62925,4,1.5,650.0,0.0,150.0,0.0,2,1125,2,1125,0,0,0,0,113.0,32.0,63.0,3.0,13.0,1.8
37281104,0,41.99167,-87.69918,4,1.0,90.0,100.0,40.0,10.0,2,1125,2,1125,29,264,1,1,16.0,4.0,5.0,0.0,,
37281105,0,41.74716,-87.65898,3,1.5,150.0,0.0,10.0,0.0,5,5,5,5,30,180,1,1,1.0,0.0,0.0,0.0,,
37283529,22,41.84249000000001,-87.63891,2,1.0,56.0,0.0,0.0,11.0,31,370,31,370,30,208,1,1,19.0,6.0,4.0,0.0,1.0,15.26
37283545,22,41.84435,-87.64024,6,2.0,86.0,0.0,0.0,11.0,31,370,31,1125,30,208,2,2,27.0,9.0,4.0,0.0,1.0,14.59
37286019,22,41.90883,-87.66471,4,1.0,200.0,0.0,50.0,0.0,1,180,7,180,28,363,29,29,78.0,26.0,26.0,0.0,1.0,9.77
37286928,0,41.88431,-87.6437,2,1.0,225.0,450.0,125.0,75.0,2,30,2,1125,0,0,0,0,248.0,63.0,66.0,1.0,8.0,3.45
37287534,104,41.86874,-87.63076,10,3.5,299.0,0.0,180.0,0.0,1,1125,3,1125,26,325,26,26,47.0,22.0,22.0,2.0,6.0,4.78
37287784,104,41.87025,-87.63089000000002,8,3.0,249.0,0.0,121.0,0.0,1,1125,3,1125,30,292,33,33,55.0,25.0,32.0,3.0,8.0,8.23
37288022,104,41.86926,-87.63088,6,2.0,249.0,0.0,121.0,0.0,1,1125,3,1125,22,321,21,21,51.0,21.0,28.0,3.0,7.0,6.15
37288096,104,41.86904000000001,-87.63024,6,2.0,249.0,0.0,121.0,0.0,1,1125,3,1125,30,329,14,14,50.0,21.0,25.0,3.0,7.0,8.33
37288175,104,41.86887,-87.63081,6,2.0,249.0,0.0,121.0,0.0,1,1125,3,1125,26,325,13,13,50.0,22.0,22.0,3.0,6.0,4.96
37288233,104,41.86915,-87.63231,8,2.5,249.0,0.0,143.0,0.0,1,1125,3,1125,26,325,14,14,51.0,21.0,29.0,3.0,7.0,7.18
37293171,1,41.85309,-87.67593000000002,2,1.0,85.0,0.0,35.0,20.0,3,140,3,140,29,89,5,5,17.0,3.0,5.0,0.0,3.0,2.81
37300218,8,41.88885,-87.63096999999998,2,1.0,80.0,0.0,0.0,50.0,1,1125,1,1125,30,309,55,55,368.0,110.0,127.0,5.0,11.0,4.53
37308383,22,41.94361,-87.64116,2,1.0,125.0,0.0,50.0,0.0,1,1125,7,260,26,361,26,26,70.0,34.0,20.0,0.0,2.0,16.78
37310743,1420,41.87149,-87.62472,2,1.0,142.0,0.0,250.0,0.0,30,1125,730,1125,0,326,0,0,67.0,21.0,39.0,3.0,8.0,6.45
