id,host_listings_count,latitude,longitude,accommodates,bathrooms,price,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,maximum_minimum_nights,minimum_maximum_nights,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,restaurants,bars,cafes,universities,cta,time_to_cta_minutes
6103492,4,41.9595,-87.74891,3,2.0,66.0,0.0,100.0,40.0,30,1125,30,1125,0,319,4,0,16.0,9.0,4.0,0.0,0,0.0
6104268,1,41.901559999999996,-87.66375,4,2.0,59.0,250.0,79.0,25.0,3,1124,3,1125,26,361,133,33,85.0,28.0,26.0,0.0,0,0.0
6112891,4,41.90361,-87.63327,2,1.0,40.0,100.0,0.0,0.0,30,90,30,90,0,0,4,3,137.0,43.0,47.0,2.0,0,0.0
6129236,4,41.89671,-87.6562,2,1.0,76.0,100.0,45.0,35.0,2,1125,2,1125,29,146,124,27,49.0,19.0,12.0,0.0,0,0.0
6133578,1,41.8585,-87.66920999999998,4,1.5,85.0,0.0,10.0,15.0,1,10,1,10,30,313,407,86,19.0,7.0,9.0,0.0,0,0.0
6150893,1,41.931470000000004,-87.70801,8,1.5,150.0,100.0,75.0,10.0,2,1125,3,1125,22,70,227,46,87.0,44.0,18.0,0.0,0,0.0
6153674,21,41.94078,-87.68115,8,2.0,299.0,0.0,125.0,20.0,2,1125,5,1125,30,365,16,5,25.0,20.0,8.0,1.0,0,0.0
6154243,1,41.92272,-87.73586999999998,4,1.0,100.0,0.0,50.0,30.0,3,60,3,60,29,357,62,8,6.0,3.0,1.0,0.0,0,0.0
6156931,81,41.88626,-87.61632,4,2.0,171.0,0.0,100.0,0.0,60,1124,60,1124,29,364,14,0,153.0,45.0,76.0,2.0,0,0.0
6166734,2,41.99484,-87.66184,4,1.0,90.0,0.0,0.0,25.0,1,30,1,30,0,0,59,3,25.0,12.0,15.0,0.0,0,0.0
6185638,1,41.94208,-87.71685,2,0.0,51.0,0.0,0.0,15.0,1,1125,2,1125,0,0,153,4,25.0,23.0,4.0,0.0,0,0.0
6214121,1,41.94334,-87.65343,1,1.0,90.0,0.0,50.0,0.0,1,1125,1,1125,0,0,14,0,125.0,79.0,30.0,0.0,0,0.0
6229085,1,41.89364000000001,-87.66483000000002,8,3.0,399.0,400.0,150.0,10.0,2,1125,2,1125,25,235,75,16,62.0,24.0,10.0,0.0,0,0.0
6232258,2,41.910579999999996,-87.7087,6,1.0,58.0,250.0,79.0,20.0,4,30,4,30,30,365,189,37,31.0,7.0,5.0,0.0,0,0.0
6246314,1,41.91165,-87.6923,8,2.0,255.0,0.0,50.0,0.0,3,40,3,1125,22,309,141,28,51.0,12.0,17.0,0.0,0,0.0
6277018,1,41.91637,-87.7005,2,1.0,129.0,0.0,0.0,0.0,2,7,2,7,28,363,18,0,59.0,23.0,15.0,0.0,0,0.0
6288917,3,41.9431,-87.79460999999998,3,1.0,125.0,0.0,60.0,15.0,2,365,2,1125,30,270,17,3,1.0,2.0,0.0,0.0,0,0.0
6321615,1,41.92409,-87.68419,1,1.0,60.0,0.0,30.0,50.0,4,1125,4,1125,20,108,54,15,50.0,25.0,14.0,0.0,0,0.0
6325307,1,41.96318,-87.70387,8,3.5,299.0,300.0,95.0,25.0,3,21,3,1125,0,0,11,2,14.0,13.0,8.0,0.0,0,0.0
6344612,1,41.97186,-87.66115,2,1.0,59.0,0.0,100.0,25.0,14,1125,14,1125,0,0,117,6,61.0,20.0,19.0,0.0,0,0.0
6359332,30,41.888059999999996,-87.63422,4,1.0,164.0,0.0,120.0,0.0,30,1125,30,1125,29,247,3,2,375.0,104.0,118.0,2.0,0,0.0
6362890,1,41.90974,-87.63133,4,1.0,80.0,400.0,75.0,0.0,28,1125,28,1125,28,298,17,5,67.0,34.0,18.0,0.0,0,0.0
6363328,1,41.96945,-87.69439,2,1.0,59.0,0.0,20.0,25.0,30,365,30,365,3,150,168,27,34.0,15.0,18.0,0.0,0,0.0
6365974,4,41.651559999999996,-87.54165,3,1.0,99.0,0.0,100.0,0.0,2,1125,2,1125,29,179,30,4,6.0,5.0,0.0,0.0,0,0.0
6374350,1,41.94782,-87.68428,2,1.0,78.0,0.0,25.0,40.0,1,1125,1,1125,29,351,109,24,24.0,24.0,11.0,1.0,0,0.0
6374890,1,41.8984,-87.69673,2,1.0,85.0,0.0,60.0,0.0,2,1125,2,1125,26,159,44,14,25.0,15.0,8.0,0.0,0,0.0
6375348,2,41.8324,-87.61058,4,1.0,70.0,0.0,25.0,10.0,3,21,3,21,30,262,177,28,1.0,0.0,0.0,0.0,0,0.0
6376734,81,41.87207,-87.62999,4,2.0,133.0,0.0,100.0,0.0,60,365,60,365,30,365,2,0,88.0,25.0,47.0,3.0,0,0.0
6378085,0,41.95133,-87.70485,6,1.0,82.0,0.0,65.0,25.0,2,1125,2,1125,15,125,20,20,17.0,12.0,2.0,0.0,0,0.0
6391342,1,41.89259000000001,-87.66999,2,1.5,80.0,150.0,10.0,20.0,2,1125,2,1125,0,0,28,0,63.0,28.0,13.0,0.0,0,0.0
6396451,1,41.86159,-87.64795,4,2.0,150.0,0.0,25.0,50.0,2,1125,2,1125,0,0,25,0,35.0,11.0,12.0,1.0,0,0.0
6419072,1,41.95576,-87.72881,2,2.0,69.0,100.0,30.0,50.0,6,45,6,45,0,0,8,0,8.0,10.0,5.0,0.0,0,0.0
6419804,0,41.92322,-87.64934000000002,4,1.0,94.0,0.0,80.0,25.0,2,7,2,1125,29,30,2,2,89.0,46.0,23.0,2.0,0,0.0
6423299,22,41.896809999999995,-87.65513,8,2.0,280.0,998.0,150.0,50.0,1,1125,5,1125,0,291,210,44,47.0,17.0,10.0,0.0,0,0.0
6426005,4,41.94571,-87.65136,6,1.0,200.0,1000.0,0.0,25.0,1,29,1,29,0,0,35,0,88.0,68.0,25.0,0.0,3,5.0
6460914,1,42.00663,-87.68544,2,1.0,82.0,0.0,35.0,0.0,5,70,5,70,0,0,28,5,22.0,3.0,0.0,0.0,0,81.33
6463650,1,41.80852,-87.59589,2,1.0,165.0,250.0,80.0,120.0,3,1125,3,1125,27,362,26,3,13.0,3.0,3.0,0.0,0,86.09
6472628,3,41.84968,-87.67627,2,1.5,39.0,500.0,50.0,20.0,2,1125,2,1125,0,316,40,9,17.0,3.0,5.0,0.0,3,10.17
6480445,2,41.93521,-87.71096,6,1.0,115.0,0.0,30.0,25.0,2,1124,2,1124,26,332,130,40,50.0,27.0,9.0,0.0,2,6.66
6488146,81,41.88745,-87.61731999999998,4,2.0,300.0,0.0,80.0,0.0,31,1125,31,1125,30,365,5,2,186.0,59.0,83.0,2.0,6,13.89
6499322,4,41.8503,-87.6324,6,1.0,190.0,0.0,50.0,40.0,2,30,2,1125,30,90,178,17,37.0,13.0,10.0,0.0,2,5.44
6504170,2,41.90064,-87.67056,4,1.0,61.0,0.0,40.0,10.0,1,28,2,1125,30,35,505,83,111.0,34.0,31.0,0.0,2,6.87
6515667,21,41.91268,-87.63895,6,1.0,239.0,0.0,0.0,25.0,2,1125,5,1125,21,349,43,11,85.0,37.0,18.0,0.0,3,3.41
6516410,1,41.89825,-87.66731,4,1.0,120.0,300.0,60.0,20.0,1,1125,2,1125,24,85,186,20,102.0,31.0,26.0,0.0,2,9.08
6528643,21,41.94342,-87.68121,6,2.0,199.0,0.0,50.0,20.0,2,1125,5,1125,28,346,21,5,24.0,20.0,6.0,1.0,2,11.35
6528832,21,41.91285,-87.63864000000002,6,2.0,199.0,0.0,100.0,25.0,2,1125,5,1125,23,354,26,8,84.0,36.0,16.0,0.0,3,3.45
6528867,21,41.91285,-87.63864000000002,6,2.0,259.0,0.0,100.0,25.0,2,1125,5,1125,28,352,21,5,84.0,36.0,16.0,0.0,3,3.45
6528967,21,41.94078,-87.68115,8,2.0,309.0,0.0,125.0,20.0,2,1125,5,1125,30,360,17,5,25.0,20.0,8.0,1.0,2,14.46
6552046,3,41.84807,-87.67648,2,1.5,25.0,500.0,50.0,15.0,2,1125,2,1125,29,362,22,4,9.0,3.0,1.0,0.0,3,12.46
6553226,2,41.902229999999996,-87.67265,2,2.0,175.0,250.0,100.0,0.0,3,91,3,1125,11,11,73,25,139.0,44.0,38.0,0.0,2,7.06
6553796,2,41.7397,-87.55166,4,1.0,155.0,0.0,70.0,10.0,2,120,2,1125,30,266,2,2,8.0,0.0,1.0,0.0,0,102.93
6570622,1,41.918820000000004,-87.65416,3,1.0,117.0,350.0,35.0,25.0,3,1125,3,1125,0,0,19,0,85.0,32.0,20.0,2.0,3,2.37
6576714,1,41.77699000000001,-87.59742,3,1.0,55.0,200.0,10.0,17.0,1,1125,1,1125,0,309,103,13,2.0,0.0,1.0,3.0,1,13.41
6577697,1,41.931290000000004,-87.70828,6,1.0,180.0,0.0,100.0,0.0,2,1125,2,1125,0,0,3,0,88.0,44.0,18.0,0.0,2,3.34
6585861,1,41.97005,-87.68436,6,3.5,300.0,0.0,75.0,0.0,2,30,2,30,0,0,19,0,55.0,19.0,22.0,0.0,4,9.86
6588681,1,41.93013,-87.70236,2,1.0,85.0,0.0,60.0,0.0,2,30,2,30,30,275,279,58,79.0,39.0,18.0,0.0,3,6.7
6612044,2,41.9715,-87.69707,4,1.0,85.0,0.0,50.0,10.0,2,1125,2,1125,0,301,201,33,30.0,9.0,19.0,0.0,3,10.14
6622853,1,41.91601,-87.64446,4,1.0,150.0,250.0,75.0,10.0,4,1124,15,1125,29,330,136,28,103.0,41.0,25.0,2.0,3,11.65
6625214,2,41.87279,-87.66205,5,1.0,155.0,0.0,70.0,25.0,2,1125,2,1125,30,290,74,36,31.0,11.0,14.0,1.0,3,6.57
6644005,2,41.94197,-87.64853000000002,4,2.0,399.0,0.0,35.0,0.0,1,1125,2,1125,28,164,37,2,110.0,75.0,27.0,0.0,3,7.11
6644524,1,41.91276,-87.6782,6,1.0,300.0,200.0,85.0,20.0,1,1125,1,1125,15,290,111,40,100.0,34.0,27.0,0.0,2,4.12
6654182,2,41.90274,-87.63303,2,1.0,79.0,300.0,89.0,0.0,31,1125,31,1125,0,204,59,3,158.0,52.0,56.0,2.0,3,3.06
6655683,3,42.00232000000001,-87.66686,10,3.0,395.0,250.0,150.0,25.0,3,30,3,30,29,94,19,6,37.0,16.0,18.0,0.0,3,6.69
6671151,2,41.96875,-87.66129000000002,4,2.0,199.0,350.0,39.0,30.0,4,10,4,10,0,0,9,0,53.0,17.0,12.0,0.0,3,2.96
6673071,2,41.92909,-87.66318000000004,7,3.0,699.0,300.0,150.0,0.0,3,14,7,14,30,171,28,1,58.0,36.0,20.0,1.0,3,15.23
6686012,2,41.92455,-87.70258000000004,6,1.0,100.0,0.0,80.0,20.0,2,1125,2,1125,30,349,278,49,102.0,38.0,22.0,0.0,2,8.07
6690014,1,41.93914,-87.64185,3,1.0,199.0,100.0,75.0,0.0,2,1125,2,1125,0,0,11,5,92.0,41.0,24.0,0.0,4,12.24
6693367,2,41.969409999999996,-87.66022,2,1.0,99.0,200.0,0.0,0.0,2,31,3,1125,30,179,197,38,55.0,18.0,15.0,0.0,4,4.27
6699565,3,41.94108,-87.79586,2,2.0,90.0,0.0,60.0,15.0,3,180,3,180,30,270,4,0,2.0,2.0,0.0,0.0,0,74.11
6703210,1,41.91225,-87.67394,2,1.0,95.0,0.0,40.0,0.0,1,8,1,8,29,263,123,40,112.0,36.0,32.0,0.0,2,6.72
6705053,3,41.88662,-87.61565,8,2.0,345.0,0.0,179.0,58.0,3,999,10,999,15,144,114,35,137.0,42.0,73.0,3.0,4,15.04
6712154,1,41.98557,-87.6692,4,2.0,150.0,500.0,0.0,50.0,3,10,3,10,0,0,2,1,32.0,18.0,16.0,0.0,4,12.6
6713251,21,41.94099,-87.68047,6,2.0,275.0,0.0,100.0,20.0,2,1125,5,1125,30,346,20,0,26.0,19.0,7.0,1.0,2,13.0
6716477,21,41.94072,-87.68115,8,2.0,199.0,0.0,125.0,20.0,2,1125,5,1125,30,348,20,2,25.0,20.0,8.0,1.0,2,14.54
6716705,21,41.94072,-87.68115,8,2.0,249.0,0.0,0.0,20.0,2,1125,5,1125,30,365,27,13,25.0,20.0,8.0,1.0,2,14.54
6717327,1,41.975809999999996,-87.71247,2,1.0,75.0,0.0,30.0,0.0,2,1125,2,1125,0,0,16,1,8.0,2.0,5.0,1.0,1,14.42
6724355,3,41.78355,-87.61363,2,1.0,57.0,0.0,35.0,10.0,2,1125,2,1125,0,300,120,19,4.0,0.0,3.0,1.0,2,6.15
6729727,2,41.97002,-87.65677,2,1.0,99.0,500.0,35.0,0.0,1,1125,1,1125,19,320,147,31,50.0,18.0,17.0,0.0,4,2.76
6732036,1,41.85568,-87.64582,6,1.0,180.0,100.0,75.0,35.0,2,1125,2,1125,5,65,82,11,27.0,10.0,7.0,0.0,1,14.35
6736478,6,41.81974,-87.61465,1,1.5,115.0,600.0,80.0,0.0,2,1125,2,1125,30,365,3,1,1.0,1.0,2.0,0.0,2,9.71
6741808,1,41.9387,-87.65404000000002,4,1.0,139.0,0.0,50.0,0.0,1,1125,2,1125,30,349,132,77,135.0,85.0,38.0,0.0,5,2.24
6747002,1,41.94097,-87.68647,5,3.0,425.0,0.0,100.0,0.0,2,1125,2,1125,0,326,0,0,28.0,16.0,5.0,1.0,1,19.65
6750168,5,41.91345,-87.6677,7,1.0,80.0,250.0,84.0,25.0,1,1125,3,1125,12,331,196,28,90.0,33.0,21.0,0.0,1,14.31
6757098,5,41.89351,-87.67486,6,1.0,99.0,200.0,79.0,25.0,2,30,4,1125,0,310,195,32,57.0,31.0,13.0,0.0,1,19.34
6763627,1,41.9219,-87.71701999999998,2,1.0,49.0,0.0,20.0,0.0,3,1125,3,1125,0,1,17,6,45.0,18.0,9.0,0.0,1,19.55
6764230,2,41.78632,-87.62236999999998,2,1.0,50.0,0.0,0.0,20.0,1,1125,1,1125,30,365,30,15,2.0,1.0,3.0,0.0,3,14.64
6764244,1,41.91916,-87.7099,2,1.0,75.0,0.0,0.0,50.0,4,1124,4,1124,29,364,87,4,62.0,29.0,11.0,0.0,0,45.37
6764833,2,41.7857,-87.62109,2,1.0,65.0,0.0,0.0,20.0,1,1125,2,1125,30,365,58,10,2.0,1.0,3.0,0.0,2,12.53
6768827,6,41.818329999999996,-87.61304,1,1.5,88.0,500.0,80.0,0.0,2,1125,2,1125,30,365,11,2,1.0,2.0,4.0,0.0,2,8.86
6773167,7,41.767540000000004,-87.62992,6,1.5,99.0,200.0,180.0,15.0,1,30,1,1125,30,90,6,0,1.0,0.0,0.0,0.0,1,7.01
6774898,1,41.941559999999996,-87.67331999999998,5,1.0,99.0,0.0,20.0,0.0,5,12,5,12,0,0,7,0,43.0,25.0,13.0,0.0,3,5.7
6780171,21,41.9435,-87.67674,6,1.0,275.0,0.0,0.0,20.0,2,1125,5,1125,27,362,18,7,29.0,20.0,8.0,0.0,2,6.33
6782452,2,41.97805,-87.66153,2,1.0,80.0,0.0,30.0,15.0,1,30,2,30,0,135,192,79,56.0,16.0,17.0,0.0,4,2.87
6782887,3,41.89143,-87.62584,5,2.0,232.0,0.0,129.0,50.0,3,999,10,999,0,103,166,30,333.0,108.0,127.0,5.0,9,4.63
6790448,0,41.92897,-87.72046999999998,3,1.0,46.0,0.0,35.0,10.0,2,1125,2,1125,0,0,10,4,39.0,15.0,6.0,0.0,1,15.13
6793653,21,41.9435,-87.67674,10,2.0,339.0,0.0,150.0,20.0,2,1125,5,1125,21,342,15,4,29.0,20.0,8.0,0.0,2,6.33
6794333,1,41.86154000000001,-87.61317,4,0.5,295.0,400.0,25.0,30.0,1,1125,1,1125,29,176,52,6,9.0,9.0,4.0,0.0,0,41.5
6811019,1,41.97025,-87.75274,2,1.0,85.0,0.0,0.0,0.0,1,1125,1,1125,30,365,43,6,9.0,6.0,3.0,0.0,2,7.75
6821346,1,41.90963,-87.67643000000002,4,2.0,200.0,200.0,25.0,50.0,2,1125,2,1125,0,0,0,0,134.0,39.0,36.0,0.0,3,1.67
6830348,26,41.96839,-87.76679,2,1.0,60.0,0.0,50.0,0.0,1,150,7,150,0,335,135,19,16.0,8.0,3.0,0.0,1,8.66
6831232,1,41.952259999999995,-87.65231,2,1.0,150.0,0.0,0.0,0.0,2,15,2,15,0,0,16,0,56.0,51.0,18.0,0.0,3,6.57
6832650,2,41.9219,-87.71011999999996,5,2.0,200.0,0.0,0.0,0.0,2,1125,2,1125,0,0,14,0,69.0,29.0,14.0,0.0,1,13.09
6843452,2,41.89747,-87.66396999999998,4,2.5,200.0,0.0,50.0,0.0,2,1125,2,1125,0,0,9,0,79.0,26.0,20.0,0.0,2,11.42
6846209,1,41.90667,-87.71429,2,1.5,55.0,0.0,10.0,25.0,2,1125,2,1125,28,363,87,12,5.0,3.0,0.0,0.0,0,58.96
6853688,21,41.93723,-87.6828,6,1.0,250.0,0.0,25.0,20.0,2,1125,5,1125,28,333,15,5,24.0,14.0,6.0,1.0,1,20.36
6853914,21,41.93723,-87.6828,10,2.0,405.0,0.0,150.0,20.0,2,1125,5,1125,28,360,17,4,24.0,14.0,6.0,1.0,1,20.36
6854069,21,41.92751,-87.65011,4,1.0,199.0,0.0,50.0,25.0,2,1125,5,1125,27,354,43,9,100.0,52.0,30.0,2.0,3,8.43
6855475,16,41.9399,-87.75563000000002,3,1.0,45.0,200.0,25.0,15.0,2,31,2,31,30,365,50,7,4.0,1.0,3.0,0.0,0,45.47
6863046,21,41.92751,-87.65011,6,1.0,225.0,0.0,100.0,25.0,2,1125,5,1125,26,352,19,4,100.0,52.0,30.0,2.0,3,8.43
6863178,21,41.92751,-87.65011,10,2.0,379.0,0.0,150.0,25.0,3,1125,5,1125,30,342,37,9,100.0,52.0,30.0,2.0,3,8.43
6881079,2,41.962509999999995,-87.6713,2,1.0,100.0,200.0,40.0,0.0,2,7,2,7,0,144,45,4,37.0,27.0,18.0,0.0,3,6.97
6884198,1,41.99264,-87.72187,7,1.0,74.0,100.0,40.0,10.0,1,1125,2,1125,0,0,77,9,5.0,1.0,1.0,0.0,0,71.96
6888244,1,41.97134000000001,-87.65083,2,1.0,50.0,0.0,20.0,5.0,2,7,2,1125,30,290,94,22,40.0,11.0,10.0,0.0,4,9.84
6895813,1,41.90592,-87.62921999999998,5,1.0,76.0,0.0,0.0,25.0,1,1125,1,1125,1,175,146,24,92.0,36.0,37.0,2.0,2,4.76
6897078,2,41.902809999999995,-87.67215999999998,2,1.0,139.0,250.0,65.0,25.0,3,180,3,180,29,259,138,36,138.0,42.0,39.0,0.0,2,5.62
6925326,10,41.93313,-87.72845,1,1.5,35.0,300.0,75.0,0.0,4,365,4,365,8,343,14,2,19.0,13.0,5.0,0.0,0,25.62
6953009,1,41.90603,-87.67556,4,1.0,110.0,150.0,50.0,15.0,1,25,1,25,0,0,247,38,127.0,38.0,36.0,0.0,2,6.6
6957805,8,41.88302,-87.7096,4,2.5,22.0,250.0,8.0,8.0,7,20,7,1125,26,351,427,72,2.0,1.0,1.0,0.0,3,4.85
6967492,10,41.93306,-87.72851,1,1.0,38.0,300.0,75.0,0.0,4,365,4,365,7,299,10,1,19.0,12.0,5.0,0.0,0,25.68
6972944,6,41.81922,-87.61498,1,0.5,500.0,650.0,150.0,15.0,1,1125,1,1125,30,365,0,0,1.0,1.0,2.0,0.0,2,7.9
6975132,12,41.9641,-87.73456,5,1.0,125.0,500.0,100.0,25.0,2,90,2,90,23,168,43,5,3.0,9.0,1.0,0.0,1,15.04
6975423,12,41.96382,-87.73494000000002,2,1.5,59.0,500.0,100.0,25.0,3,100,3,100,30,270,14,3,3.0,9.0,0.0,0.0,1,13.81
6990105,2,41.90214,-87.66535999999998,2,1.0,85.0,0.0,0.0,0.0,1,30,1,30,28,85,390,152,110.0,35.0,33.0,0.0,3,2.81
6991262,1,41.90872,-87.70736,2,1.0,47.0,0.0,0.0,10.0,2,1125,2,1125,0,111,199,36,31.0,8.0,4.0,0.0,0,60.22
6993421,1,41.90325,-87.63313000000002,4,1.0,124.0,250.0,100.0,0.0,30,365,30,365,8,76,109,1,147.0,46.0,52.0,2.0,3,2.4
6994290,1,41.91762,-87.69539,4,1.0,90.0,200.0,75.0,0.0,2,1125,2,1125,10,305,77,5,71.0,31.0,16.0,0.0,2,9.54
7002438,1,41.89165,-87.67658,6,2.0,350.0,0.0,30.0,30.0,2,4,2,4,0,0,3,0,51.0,28.0,14.0,0.0,1,18.33
7004149,10,41.93481,-87.72972,1,1.5,33.0,300.0,75.0,30.0,4,365,4,365,7,342,5,1,14.0,8.0,3.0,0.0,0,25.04
7022763,3,41.8565,-87.64978,1,1.0,80.0,200.0,50.0,0.0,30,365,30,365,8,343,13,1,28.0,12.0,8.0,0.0,0,43.56
7025225,3,41.89859000000001,-87.69006,2,1.0,52.0,0.0,19.0,10.0,1,7,2,1125,30,90,185,48,40.0,20.0,12.0,0.0,0,87.66
7044056,1,41.894909999999996,-87.66811,2,1.0,110.0,300.0,30.0,20.0,3,1125,3,1125,0,0,28,9,90.0,31.0,24.0,0.0,1,15.09
7065055,1,41.87709,-87.6472,2,1.0,99.0,0.0,60.0,50.0,2,5,2,5,0,0,29,4,150.0,32.0,48.0,1.0,3,4.59
7067466,1,41.94869,-87.6771,5,1.0,98.0,500.0,25.0,10.0,2,1125,2,1125,28,359,53,12,32.0,32.0,13.0,0.0,3,4.08
7070958,1,41.890390000000004,-87.68406999999998,4,1.5,210.0,250.0,90.0,10.0,2,15,2,15,0,0,3,0,34.0,20.0,10.0,0.0,0,71.29
7071593,2,41.93985,-87.71659,4,2.0,85.0,250.0,75.0,100.0,2,1125,2,1125,30,300,27,10,34.0,25.0,4.0,0.0,2,4.86
7074653,2,41.96024,-87.71007,2,1.0,75.0,0.0,15.0,10.0,1,10,1,10,0,0,56,10,18.0,15.0,7.0,0.0,3,9.44
7075936,1,41.93846,-87.788,3,1.0,74.0,0.0,40.0,25.0,1,365,1,365,30,270,58,9,0.0,2.0,3.0,0.0,0,78.02
7084894,1,41.935140000000004,-87.64955,2,1.0,60.0,100.0,25.0,0.0,1,1125,1,1125,27,340,304,57,122.0,70.0,37.0,0.0,3,5.44
7092080,12,41.97195,-87.66733,2,1.0,159.0,0.0,0.0,0.0,3,1125,3,1125,29,311,32,1,72.0,24.0,20.0,0.0,5,10.41
7094014,1,41.99635,-87.65681,1,1.0,37.0,0.0,0.0,0.0,1,1125,1,1125,7,7,99,14,20.0,9.0,15.0,0.0,3,5.67
7097488,1,41.89294,-87.65865,12,2.0,215.0,675.0,90.0,40.0,1,1125,1,1125,29,346,141,22,118.0,35.0,24.0,0.0,4,7.53
7114656,0,41.89933,-87.68951,2,1.0,65.0,200.0,10.0,35.0,2,1125,2,1125,0,82,3,2,46.0,20.0,13.0,0.0,0,88.27
7116810,1,41.78962,-87.71776,4,1.0,75.0,0.0,75.0,0.0,7,1125,7,1125,28,363,26,3,2.0,1.0,1.0,0.0,0,0.0
7127223,3,41.94319,-87.79545999999998,2,3.0,65.0,0.0,60.0,15.0,3,120,3,120,0,109,11,2,2.0,2.0,0.0,0.0,0,70.74
7132740,1,41.87378,-87.66026,2,2.0,100.0,0.0,0.0,0.0,2,1125,2,1125,19,342,54,8,37.0,11.0,16.0,2.0,3,6.17
7174786,16,41.9402,-87.75601,2,1.0,50.0,350.0,40.0,10.0,31,120,31,120,30,365,14,0,4.0,1.0,3.0,0.0,0,45.84
7176158,1,41.92377000000001,-87.69733000000002,7,1.0,93.0,500.0,69.0,15.0,2,600,2,600,30,340,110,35,103.0,38.0,23.0,0.0,3,2.17
7182203,1,41.95724000000001,-87.68769,5,1.0,79.0,100.0,69.0,20.0,2,60,2,60,3,53,130,27,35.0,19.0,11.0,0.0,2,15.2
7198481,1,41.93848,-87.65100000000002,8,4.0,325.0,750.0,160.0,0.0,2,365,3,1125,25,324,36,16,118.0,80.0,32.0,0.0,3,4.53
7204355,1,41.91472,-87.69041,4,2.0,199.0,1000.0,80.0,0.0,4,28,4,28,0,0,4,3,62.0,20.0,14.0,0.0,2,5.64
7221759,4,41.91081,-87.67031999999998,4,1.0,129.0,0.0,70.0,0.0,2,1125,3,1125,29,352,144,17,120.0,35.0,32.0,0.0,2,9.02
7239181,2,41.90392,-87.68863,2,1.0,46.0,0.0,0.0,0.0,3,60,3,60,30,90,74,49,84.0,31.0,23.0,0.0,1,19.12
7241887,1,41.83092,-87.60762,4,1.0,120.0,250.0,50.0,20.0,2,1125,2,1125,30,270,52,0,1.0,0.0,0.0,0.0,0,85.38
7244885,1,42.016420000000004,-87.70449,8,2.5,219.0,0.0,75.0,25.0,3,120,3,120,28,175,13,2,8.0,1.0,2.0,0.0,0,40.66
7264941,81,41.88581,-87.61655999999998,3,1.0,150.0,0.0,100.0,0.0,31,1124,31,1124,30,334,11,3,162.0,49.0,74.0,2.0,7,13.49
7282353,1,41.79557,-87.73283,2,1.0,75.0,0.0,0.0,0.0,1,15,1,15,28,178,51,6,12.0,3.0,5.0,0.0,2,13.91
7291481,1,41.89302,-87.66988,4,1.0,90.0,300.0,100.0,20.0,2,1125,2,1125,24,214,153,30,62.0,28.0,14.0,0.0,1,13.21
7304165,1,41.840559999999996,-87.64173000000002,3,1.0,115.0,265.0,85.0,25.0,2,1125,2,1125,0,42,77,9,17.0,8.0,5.0,0.0,2,15.48
7309782,2,41.98526,-87.71752,2,1.0,39.0,0.0,10.0,15.0,1,1125,1,1125,0,0,9,0,2.0,1.0,3.0,1.0,0,56.91
7319042,1,42.0022,-87.67305,2,1.0,45.0,0.0,15.0,10.0,1,200,1,200,30,357,84,16,29.0,11.0,12.0,0.0,2,12.58
7347908,1,41.89968,-87.6818,4,1.0,58.0,250.0,49.0,20.0,3,1124,3,1125,0,27,250,46,91.0,34.0,24.0,0.0,0,81.16
7370245,2,41.94664,-87.70783,4,1.0,50.0,0.0,70.0,0.0,32,360,32,1125,0,326,86,0,26.0,18.0,4.0,0.0,2,11.85
7384649,12,41.97148,-87.66861,6,2.0,249.0,250.0,0.0,0.0,2,60,2,1125,29,267,30,7,60.0,22.0,19.0,0.0,5,12.29
7384752,81,41.88581,-87.61641,3,1.0,140.0,0.0,80.0,0.0,60,1124,60,1124,30,365,5,1,156.0,48.0,73.0,2.0,7,13.49
7389646,3,41.95675,-87.66715,2,1.0,95.0,0.0,55.0,20.0,2,1125,2,1125,29,84,113,25,35.0,31.0,13.0,0.0,4,11.24
7408812,2,41.9228,-87.71074,2,1.0,79.0,0.0,30.0,0.0,2,60,2,60,29,130,82,18,67.0,31.0,14.0,0.0,1,12.13
7414801,1,41.856359999999995,-87.67891,2,1.0,50.0,0.0,10.0,15.0,1,18,1,18,30,353,95,20,14.0,4.0,5.0,0.0,3,4.47
7416788,4,41.89038,-87.68219,4,2.5,400.0,0.0,50.0,150.0,1,1125,1,1125,0,297,3,0,40.0,24.0,10.0,0.0,0,69.43
7421326,1,41.93007,-87.69892,6,1.0,200.0,200.0,80.0,5.0,2,25,2,25,29,358,72,20,80.0,40.0,17.0,0.0,2,11.7
7460185,1,41.9311,-87.64777,2,1.0,67.0,200.0,50.0,30.0,2,1125,2,1125,7,37,191,25,102.0,58.0,39.0,2.0,4,8.67
7460396,1,41.918209999999995,-87.69484,5,1.0,115.0,0.0,50.0,10.0,2,1125,2,1125,22,292,209,2,71.0,31.0,19.0,0.0,2,7.23
7482058,2,41.9045,-87.66256,8,1.5,153.0,600.0,99.0,50.0,2,14,2,14,0,292,256,53,77.0,26.0,25.0,0.0,2,6.0
7483739,1,41.99414,-87.65946,4,2.0,90.0,200.0,60.0,10.0,1,1125,1,1125,0,0,5,0,25.0,12.0,15.0,0.0,3,0.52
7497203,9,41.89747,-87.67544000000002,4,1.0,109.0,0.0,59.0,50.0,2,30,2,30,0,0,360,56,100.0,37.0,27.0,0.0,1,15.79
